RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28
395119,249,"St. George, UT",msa,UT,0.9826267498587848,0.9902157008446973,0.9884763991278231,0.9916195394958727,0.9985053469383856,0.9909027408986056,0.98702318508079,0.9970271088095244,0.9694447969421018,0.9793117271907631,0.9808385870351858,0.9841837754614957,0.9853249392276524,0.9729223496023225,0.9830624314546837,0.9840573143622812,0.9933877001663619,0.9838894321793501,0.9870654308644301,0.9807619566694089,0.9832524167823341,0.9797010838288425,0.983407748357578,0.9848195963134336,0.981989046937519,0.9788506322869378,0.9904596677152977,0.9855196543892888,0.9839489232175264,0.9901844128642603,0.9851269840285438,0.9919161512949353,1.0066637320200664,0.9981442789537891,0.9882357041874218,0.994427007347321,0.9919118309231968,1.007340615928057,1.00788802948407,1.0239750475852571,1.0310315803421908,1.0281793607197296,1.0240795664340556,1.007891252008698,1.0029846133582283,0.9959803551764337,0.9930371578855005,0.9931200647573304,0.9905300704162125,1.0011383099136086,1.0120983548900904,1.0073470163935332,1.0185199143722532,0.9942425383782724,0.980514021064908,0.9898330524536446,0.967463108525094,0.9779502096893257,0.9716947547816853,0.9675149284954269,0.9677049334717631,0.9735694555869965
394896,250,"Muskegon, MI",msa,MI,0.9707883266826679,0.964816778998431,0.9816679571040937,0.9855769099891823,0.9869409015280334,0.9890472279191942,0.9995688481194407,0.9929284055206025,0.9908560283998694,0.977023013945685,0.968080400037606,0.9718095785565927,0.9499161024640276,0.9778312154767114,0.981694352991149,1.0009512539503829,0.995843174901193,0.9946157963059822,0.9849615191668321,0.9931603770975023,0.9761088580297234,0.9914375772239501,0.9777937282750798,0.9818694055072554,0.9591631456656934,0.9752994115731172,0.9652722268240826,0.9895907922572026,0.9611579079772415,0.9921491634913726,0.9890204538016806,1.0112555066627327,1.0054733258712747,0.9918937069598402,0.995073618766339,1.001074449625516,1.005051761686544,0.9918000200451349,1.005890854605073,1.0230979498734412,1.0255375795524984,1.0324644405453853,1.0345318262103862,1.0248224894147255,1.015308153822604,1.0048823148798507,0.9926180810648776,1.0022277041263201,1.0014692137957084,1.0057974955312639,1.0287076750201367,1.0319357991486173,1.0319887457950463,1.0289034526449707,1.0172175884661179,0.9999901111827519,0.9866775607877808,0.9847139253330434,0.9884604048461905,0.9906660753077298,0.9748027762955722,0.9744038048798482
394299,251,"Abilene, TX",msa,TX,0.9624549280077491,0.960438297024772,0.9738355968136809,0.9758050772838643,0.9806904076411752,0.9769928876167006,0.965613242458524,0.9746820676966444,0.970450476251045,0.9710609183558759,0.9713693156497205,0.9688084144752698,0.9622437002041959,0.970378380077059,0.9729278778781993,0.9819025129612277,0.9739851364442067,0.9720653062291926,0.9768111745576549,0.9716204485486738,0.9670910454013872,0.9653581941003232,0.9735837770753097,0.9793983688246023,0.9801788578263239,0.9737258750466365,0.9744014599369264,0.9839728154172174,0.9757389509633057,0.9781011299201687,0.980975623316883,0.976978447992894,0.9759856814960237,0.9835262093043295,0.980238891264808,0.9744558717750863,0.9759401425298563,0.9829087819186179,0.9884720275706805,0.9920717925849539,0.9972524702755603,0.9963671821765695,0.9913783303570846,0.9855259140389888,0.9861621828043365,0.9868788670441473,0.9885263701547975,0.9801885184397973,0.986782420852368,0.9808019148791348,0.9858459118608242,0.9929785920406564,0.9901534289031048,0.9933450811378307,0.985882694090362,0.979283745805779,0.9777699125557725,0.9679140803049452,0.9843836596689676,0.9717607010876131,0.9511553914593104,0.9705324643267419
394351,253,"Auburn, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9914586028015983,0.9813111788578045,0.9872380124128068,0.9785781380576036,0.993676659219626,0.9912876957243807,0.9774756955588567,0.9906172285060453,1.0007049253644065,0.9970836917705889,1.0052672111876477,1.009889494553948,0.9919458050191214,1.0065046118734966,0.9929805608631664,0.9913165651988145,1.0005924762890441,0.9947356241561257,1.0020078447086578,1.008318338691622,1.0044026530491845,1.0139537039334863,1.0023714739456533,0.9914909950238595,0.9874238487485055,1.0085125859832502,0.9860270594682976,0.9924459006742178,0.9798630830789117,0.9840038546578335
394860,254,"Midland, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9707935163178784,0.9663929092344721,0.9756935663697084,0.9727474716011474,0.97489308858287,0.9801432994908288,0.9780249561275577,0.9783852125251812,0.9795354472525793,0.9759336584143866,0.9779502251141562,0.9774532929743297,0.9726283550141899,0.9748109847975636,0.9759794515047503,0.9772723288989529,0.9877302924947039,0.9839270970619924,0.9823567451337394,0.9725720962777915,0.9691245354885519,0.9713431614709253,0.9687214385106716,0.9682415432110696,0.9616935023733794,0.9668957875948748
753869,255,"Bloomington, IL",msa,IL,,,,,,,,,,,,,0.9436102581005301,0.9547583449721917,0.9574385727816355,0.9650494182417025,0.9675450833501917,0.962864552723718,0.9770571375945283,0.9614549133366693,0.9631531295084023,0.9669090825808693,0.9615257802114707,0.95952713383359,0.9719019329905955,0.9625583127972498,0.9647238940864075,0.9687913019186333,0.9658026423424028,0.9721778310727367,0.974444410511969,0.9760188835308428,0.9765492924080118,0.9768326108576705,0.979683047958904,0.9790188606586481,0.9733808415674342,0.9727504331661337,0.9828063033913326,0.9878405905188937,0.9995536850870057,1.015951148087932,1.0176837691859024,1.0168980439573219,1.0091334350102779,1.0063553077285579,0.9952080931656393,0.9985366365773056,1.0011591157705655,1.0053493528149704,1.01932241276125,1.0330653591991026,1.0473545691865322,1.066506566254822,1.041675344109262,1.0200111838476924,1.0041584381550892,0.9985519887810483,0.9910416058227279,0.9951789821661583,0.9761008598572137,0.9785855654023223
394651,259,"Greenville, NC",msa,NC,0.968341747613722,0.9759882862624134,0.9756342557242967,0.9852056588047574,0.9844598263562063,0.9810217973141652,0.9744499102490202,0.9819554664338528,0.975599789917459,0.9733998324187072,0.9736623044714457,0.9778431838415939,0.9829582828428091,0.9825026172694423,0.9744482737250293,0.9868731528806862,0.9862353449062105,0.992003255285489,0.987341924671702,0.9818393660342966,0.9861172119872952,0.974938072997064,0.9817519887078222,0.9747618039647665,0.9775961861370792,0.9850777095534299,0.99222271628635,0.983583148260996,0.9906070038915323,0.9960952298957415,0.9934850064965186,1.0016695280433572,0.9932809194157551,0.9905930309810053,0.9887525621404859,0.9975555341754255,0.9909057295590009,1.0003243376175361,1.0100120978329994,1.0007219616971381,1.0185408557982685,1.0281736255192733,1.0168757668074189,1.013755265403604,1.012861024166914,1.0133873409876053,0.9993098676238148,1.0126792036207823,1.006357073958625,1.0130770104649343,1.0203215230817302,1.0229223783166594,1.0259635792891983,1.0325854396371594,1.0147147990736678,1.0184830070424968,1.0122828376013127,0.9996017577025951,0.9925602436577259,0.9839851865087158,0.9933186814380366,0.991612152863967
394428,260,"Burlington, NC",msa,NC,0.9558537535733933,0.9772567557507699,0.9861052808510083,0.9777480185014256,0.9917169722995758,0.9924773480050992,0.9896727612355598,0.9841712970805829,0.983583531504607,0.9832769391929264,0.9848742429469008,0.9794415698559847,0.9822689940113017,0.9840242633565628,0.9795991806782797,0.9881394907147926,0.9900535397017265,0.993421073249064,0.9957413692483428,0.9938599743614058,0.9926131730970478,0.9867258697311885,0.9913346190825582,0.9893165273422615,0.9804967542040479,0.9868310021773148,0.9926722156936656,0.9937898212923996,0.9848515383759796,0.988811070317374,1.002934603801929,0.9987788310251775,1.0099372195452492,1.0011088068418548,0.9973173788378471,1.0093984432085257,0.996791681881291,0.9935280842930521,1.0170639897939069,1.0237053071567639,1.0291678789475005,1.041784762831342,1.0641807093780349,1.0526114436883562,1.0346842960244627,1.021368395629808,1.0303593212708988,1.0267912879008965,1.0169764112546507,1.0297391128578888,1.047475751577011,1.0661142327335964,1.0720553867757634,1.0597528295804155,1.046860659132323,1.0247781023980869,1.021093370186303,1.0109307759789956,1.0019008167568977,0.997957323326093,0.9891214231447727,0.9928246760756041
394553,263,"East Stroudsburg, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962329711689867,1.0328964437181354,0.9975286260844505,1.008138880590807,1.0249189820705025,1.0090868109089406,1.0172405829638744,1.024832676953364,1.0009750097181835,0.9968401329250643,1.0187103768979104,1.002719492218898,1.0036856686570148,1.0057107841481694,1.0063853135848024,0.9847257299868075,1.0260968722531882,0.9968446839486811,1.0170774469187045,0.9781934881909079,0.9839928673264219,0.9790568205654302,0.9758539743147965,0.974366375582161,0.971950825412007,0.9670508881425822
395007,264,"Pueblo, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9716258523986823,0.9887998063106909,1.0004618504678424,0.9995943056374504,1.0167145011267498,0.9968834770135923,1.0031497328424455,0.9881978473659435,1.0073534002123017,1.005684540101557,1.003998239536535,1.0186701371758908,1.00531777444254,1.0100211665806382,1.0025229023955888,0.9950141404806406,0.9941491287683236,0.9921489336594831,0.9920493863775199,0.9912249679409828,0.9922202555859545,0.9889091411728418,1.0009898686488254,1.0027699301749289,1.0047727185348234,0.9783222901828112,0.9777812468804862,0.9778048344900214,0.9756658905139076,0.9764960095765468,0.9768513456081909,0.9785134079011254
394731,267,"Kahului, HI",msa,HI,0.963374277190423,0.9636120937016683,0.9661268723229849,0.9641773024070124,0.9677365220639192,0.9623293533248903,0.9671982010975227,0.9747312204285734,0.9642683480137809,0.9654651847745535,0.9652611617313015,0.961998130913269,0.9665143014000975,0.9629641560081278,0.966442947421862,0.9703642897103499,0.9735771292621247,0.969292858623008,0.9597941190550262,0.9702372190924086,0.9744568754102406,0.971551354494334,0.9637978236905986,0.9662287352196272,0.9635599163385146,0.963178397213196,0.9664759695318373,0.9631159043700697,0.9593554327016593,0.9605722409691431,0.9496297519683122,0.9665514394154677,0.9638693743875177,0.9650055742857657,0.974993692917315,0.9664287879567056,0.9621852505662652,0.9747440933388382,0.9768469961826077,0.9805180850854851,0.9793906784388355,0.986302733955365,0.9953097174957614,0.9992439824936545,1.0003774428020398,1.002256229088283,1.0021179784190732,0.9963969212200701,1.0043444874347207,0.9983264718197462,1.01226598518972,0.999709462332925,0.9955765614758906,0.9975739105385719,0.9820010671553069,0.9700975503699479,0.9755652415188315,0.9605832227835539,0.9737376915580642,0.9745330721935517,0.9774799467606657,0.9779115940096925
394720,268,"Janesville, WI",msa,WI,0.9704959623975022,0.9754842615954047,0.9781754636612774,0.9844304938335446,0.9922901906926058,0.9924068795411594,1.0010036012787864,0.990938219157055,0.98970775101525,0.9696811872421606,0.9755304967559059,0.9732316752087874,0.9778592516737964,0.9752011544943167,0.9735773907783071,0.9838068089718811,0.9897817278628287,0.9960940686340336,0.9975920782340708,0.9769940858403995,0.9965853128196367,0.9918754196991703,0.9948976288043728,0.9814842237207269,0.9642290574614604,0.9628680373844538,0.9871684311971857,0.9944832768936315,1.0018270807975005,0.9980592331941176,1.0016218274819488,1.003534539049919,1.0041268934497751,0.9979669940905846,1.006888037609291,0.9889430552087811,1.002144489523268,1.005910179128487,1.0070310055937965,1.0365144723542044,1.0408373581697057,1.0514123412601997,1.0446734190983702,1.029207106297778,1.0176328038326947,1.0107479105460146,0.9964583956452042,0.9904264213834475,0.9920811707420464,0.9975175559359658,1.0165362117308168,1.028871327467796,1.0551886259341359,1.049084804161055,1.0424769850660651,1.0380098252868177,1.0141404551470645,1.0061963246903,1.0017397936310426,1.0062384647208287,0.9962738560748784,0.9838419699614855
394393,270,"Bloomington, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9838584573355869,0.9785915586716514,0.9676629755862722,0.9878765766013025,0.9826639369898212,0.941485099201449,0.982635747349514,0.9751963262448767,0.9757987449900811,0.9878819576716815,1.0081784681494412,1.0090677863743691,1.0144362122350536,1.000095265433559,0.9806215407495807,0.9781240870774748,0.9816127844172149,0.9841662137749889,0.9856040480446648,0.9741319051601495,0.9754076670730787,0.9958551603486461,1.0005214236212068,1.0123620464514433,1.0067650548913734,0.9924765332089629,0.976318386481042,0.9680575336959207,0.9745746246945727,0.968114700695467,0.9515718794150335,0.9616397615497099,0.9673245091995988
394710,272,"Jackson, MI",msa,MI,0.9736192980316053,0.9504768018020885,0.9604297655448975,0.9763308511529604,0.976176255627889,0.983149354006058,0.9778757187990484,0.9781106655176695,0.9755404880730527,0.9779768870804119,0.9742228834280808,0.9676406414461944,0.9591108218294693,0.970717297689344,0.9710092783182226,0.987084838701106,0.9720212867877407,0.9882772127088404,0.9908226595674265,0.9828209820685136,0.9770344209852723,0.9788488343604584,0.9808008005390825,0.9662924035513419,0.9709948486274178,0.9647746720198505,0.9564562782480803,0.9808765293849372,0.9807634736465028,0.9800683470914092,0.992726551815001,0.9896865476523123,0.9916595978450228,0.9954730958362392,0.9886105538636509,0.9972622663348537,0.9936630156023142,0.9933503275917339,0.9918878863129578,1.0044642586980792,1.0292324923038374,1.0176923938060123,1.0118677837073904,1.0131765133706763,1.0017779824495476,1.0011037398470355,0.9947874088691204,0.9975702114352851,0.9891328478848833,0.9615746143736318,1.0070372655264066,0.992084373113007,1.0228127500890645,1.0507580833432384,0.9953175060630678,1.0011326502720646,0.990177681022281,0.9916782145882168,0.983228367165032,0.9759508675123991,0.9824796172397248,0.979485955874031
395125,273,"State College, PA",msa,PA,,,,,,,,,,,,,,0.9854341074021173,0.9857774443527002,0.987824591596176,0.979021959048287,0.9936275224517184,0.9797584546201519,0.9856473685788348,0.9707351969521996,0.97617480913177,0.9759834709943132,0.9649050827871172,0.9756211370731089,0.9914239562234349,0.9865816130518545,0.9846052185195525,0.9747575079298628,0.9743483609818896,0.9918494221950672,0.9838667772550239,0.970032782696542,0.9813994165000556,0.9797962380832355,0.9859731179091111,0.9731384303568049,0.9913773704008735,0.984873138337377,0.9947532002779038,1.0080503699224017,1.0132850720852744,1.0048358783268427,1.0020491918386845,0.9939304313099051,0.9929719341414558,1.0044703297588287,0.9932973461962492,0.9864545865689336,0.9964280214037037,1.0119126796128015,1.0321558764716248,1.032548556619114,1.0181666027069967,1.0106389337916382,1.0031256602656484,0.9974009104541441,0.9947746206616178,0.9958664185502529,0.9852899896608278,0.9791955711802837,0.9939119480583221
